id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
XwN8iZohq2qkfM0rPqzDOQ,uno-dos-tacos-san-francisco-3,Uno Dos Tacos,https://s3-media3.fl.yelpcdn.com/bphoto/e7GbDjpwY2-MS4FaR6VaRw/o.jpg,False,https://www.yelp.com/biz/uno-dos-tacos-san-francisco-3?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,836,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 37.7891126754314, 'longitude': -122.400815612269}","['pickup', 'delivery']",$,"{'address1': '595 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['595 Market St', 'San Francisco, CA 94105']}",+14159746922,(415) 974-6922,220.0262750925888
iXjbvsGyhGttLRaV6shP1g,credo-san-francisco,Credo,https://s3-media2.fl.yelpcdn.com/bphoto/d2VgkaGA_qWkJ1Z6ugbibA/o.jpg,False,https://www.yelp.com/biz/credo-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,893,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 37.79217, 'longitude': -122.40202}","['pickup', 'delivery']",$$$,"{'address1': '360 Pine St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['360 Pine St', 'San Francisco, CA 94104']}",+14156930360,(415) 693-0360,139.44911612174238
UqTdHGPBx730m5D51EOI6Q,rooster-and-rice-san-francisco-8,Rooster & Rice,https://s3-media1.fl.yelpcdn.com/bphoto/5wkmih3ycmQEjmS29BB4dw/o.jpg,False,https://www.yelp.com/biz/rooster-and-rice-san-francisco-8?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,383,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 37.78923, 'longitude': -122.40404}","['pickup', 'delivery']",$$,"{'address1': '125 Kearny St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['125 Kearny St', 'San Francisco, CA 94108']}",+14157051500,(415) 705-1500,257.62400554214855
XjViuoOVtkQQtPfqdaIHVA,the-pink-elephant-san-francisco-5,The Pink Elephant,https://s3-media1.fl.yelpcdn.com/bphoto/OtI0DNAjIN-VutvsRM6zHg/o.jpg,False,https://www.yelp.com/biz/the-pink-elephant-san-francisco-5?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,1574,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'champagne_bars', 'title': 'Champagne Bars'}]",4.0,"{'latitude': 37.78682, 'longitude': -122.40049}","['pickup', 'restaurant_reservation']",$$$,"{'address1': '142 Minna St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['142 Minna St', 'San Francisco, CA 94105']}",+14158729379,(415) 872-9379,470.2668590711468
xz1p8uJ9dfh5YVzK_WNxzQ,bluestone-lane-san-francisco-san-francisco-2,Bluestone Lane - San Francisco,https://s3-media1.fl.yelpcdn.com/bphoto/imqPGMKTI4XuEsM5r0ERaQ/o.jpg,False,https://www.yelp.com/biz/bluestone-lane-san-francisco-san-francisco-2?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,291,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.0,"{'latitude': 37.79375, 'longitude': -122.39906}","['pickup', 'delivery']",$$,"{'address1': '227 Front St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['227 Front St', 'San Francisco, CA 94111']}",+17183746858,(718) 374-6858,404.7577523360837
ey_UUXdDMUoO77QIF6SGaQ,mensho-tokyo-sf-san-francisco,Mensho Tokyo SF,https://s3-media4.fl.yelpcdn.com/bphoto/4L3t1-0-tI0h4CC_NgLoMA/o.jpg,False,https://www.yelp.com/biz/mensho-tokyo-sf-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,2467,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 37.78686, 'longitude': -122.41439}",['delivery'],$$,"{'address1': '672 Geary St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['672 Geary St', 'San Francisco, CA 94102']}",+14158008345,(415) 800-8345,1187.1551880228944
PaDFuHlHrFRd0g2ki2DevA,the-melt-san-francisco-9,The Melt,https://s3-media1.fl.yelpcdn.com/bphoto/-KzufAVPsS87C1gIyuzP8w/o.jpg,False,https://www.yelp.com/biz/the-melt-san-francisco-9?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,568,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 37.783311, 'longitude': -122.408456}","['pickup', 'delivery']",$$,"{'address1': '925 Market St', 'address2': None, 'address3': None, 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['925 Market St', 'San Francisco, CA 94103']}",+14156895879,(415) 689-5879,1021.396114065352
_EncdQezAzcShATMFXL0dA,tropisueño-san-francisco-10,Tropisueño,https://s3-media3.fl.yelpcdn.com/bphoto/Eghg_03Dm7jDk1ogDvIJRg/o.jpg,False,https://www.yelp.com/biz/tropisue%C3%B1o-san-francisco-10?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,4595,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.0,"{'latitude': 37.7853008468227, 'longitude': -122.403918653727}","['delivery', 'restaurant_reservation']",$$,"{'address1': '75 Yerba Buena Ln', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['75 Yerba Buena Ln', 'San Francisco, CA 94103']}",+14159852264,(415) 985-2264,646.9527102832418
gBRjRvIfA4fIo6pNebTjuA,oasis-grill-san-francisco,Oasis Grill,https://s3-media4.fl.yelpcdn.com/bphoto/QbF7JO6HCZlxddzLDSh_ww/o.jpg,False,https://www.yelp.com/biz/oasis-grill-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,1288,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,"{'latitude': 37.7944464239893, 'longitude': -122.39679238469473}","['pickup', 'delivery']",$$,"{'address1': '91 Drumm St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['91 Drumm St', 'San Francisco, CA 94111']}",+14157810313,(415) 781-0313,597.7430647003374
EWhqq-gJktFyGKtouMQ8gw,home-coffee-roasters-san-francisco-6,Home Coffee Roasters,https://s3-media2.fl.yelpcdn.com/bphoto/iOGF6C8CQ8tIeiHimgDiZw/o.jpg,False,https://www.yelp.com/biz/home-coffee-roasters-san-francisco-6?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,229,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 37.791290000000004, 'longitude': -122.40589}","['pickup', 'delivery']",$$,"{'address1': '455 Grant Ave', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['455 Grant Ave', 'San Francisco, CA 94108']}",+14157805423,(415) 780-5423,351.55619084047714
u39mZEYojBiNic3lqKhPNw,tacorea-san-francisco,Tacorea,https://s3-media4.fl.yelpcdn.com/bphoto/XCBggDPYWe2yvYvqqH0qnQ/o.jpg,False,https://www.yelp.com/biz/tacorea-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,1840,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 37.7897794, 'longitude': -122.410717}",[],$$,"{'address1': '809 Bush St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['809 Bush St', 'San Francisco, CA 94108']}",+14154848911,(415) 484-8911,782.8319926672862
RAqykee1WPsTsEBuBVC3mg,toppu-ramen-and-dim-sum-house-san-francisco,Toppu Ramen & Dim Sum House,https://s3-media3.fl.yelpcdn.com/bphoto/M8mM4UHs5Nmi4llRnIFEBA/o.jpg,False,https://www.yelp.com/biz/toppu-ramen-and-dim-sum-house-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,343,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 37.7964835944019, 'longitude': -122.405251497482}","['pickup', 'delivery']",$$,"{'address1': '941 Kearny St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['941 Kearny St', 'San Francisco, CA 94133']}",+14159238055,(415) 923-8055,714.2939162318066
zjlwTVZOyCU8OzzUPEavQQ,super-duper-burgers-san-francisco-3,Super Duper Burgers,https://s3-media4.fl.yelpcdn.com/bphoto/cIH_FO2pXX0fXir4LGebxQ/o.jpg,False,https://www.yelp.com/biz/super-duper-burgers-san-francisco-3?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,2811,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 37.786953, 'longitude': -122.403992}",['delivery'],$$,"{'address1': '721 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['721 Market St', 'San Francisco, CA 94103']}",+14154078014,(415) 407-8014,475.4235495275994
4QVSr8skhPtFhAIE8pZBpQ,rural-ramen-bar-san-francisco,Rural Ramen Bar,https://s3-media1.fl.yelpcdn.com/bphoto/Cq58DNyT2auuuRRBf5SryA/o.jpg,False,https://www.yelp.com/biz/rural-ramen-bar-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,84,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 37.79464485989286, 'longitude': -122.4099663}","['pickup', 'delivery']",$$,"{'address1': '1059 Powell St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['1059 Powell St', 'San Francisco, CA 94108']}",+14152749942,(415) 274-9942,822.2491946352071
Hq5ZJEcEViFYMy3vfN8WTA,burma-love-downtown-san-francisco-5,Burma Love - Downtown,https://s3-media1.fl.yelpcdn.com/bphoto/uUS7aIkTa-lGigbh-ES9fA/o.jpg,False,https://www.yelp.com/biz/burma-love-downtown-san-francisco-5?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,253,"[{'alias': 'burmese', 'title': 'Burmese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 37.782909, 'longitude': -122.40786}",['delivery'],$$,"{'address1': '8 Mint Plz', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['8 Mint Plz', 'San Francisco, CA 94103']}",+14157644965,(415) 764-4965,1031.0434252541495
6tkm2NB3L2q9UfM-7jUE5A,bluestone-lane-financial-district-coffee-shop-san-francisco,Bluestone Lane Financial District Coffee Shop,https://s3-media3.fl.yelpcdn.com/bphoto/fue3zpz6V2IQMydCjMHeGA/o.jpg,False,https://www.yelp.com/biz/bluestone-lane-financial-district-coffee-shop-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,26,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 37.7910068, 'longitude': -122.4012623}","['pickup', 'delivery']",,"{'address1': '225 Bush St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['225 Bush St', 'San Francisco, CA 94104']}",+17183746858,(718) 374-6858,57.39647026294901
xv8dq_jBNfQkHeX2wJGlAg,coqueta-san-francisco,Coqueta,https://s3-media2.fl.yelpcdn.com/bphoto/0JoOJgD4FTS6NrSY4Y7HCA/o.jpg,False,https://www.yelp.com/biz/coqueta-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,2275,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'latitude': 37.798588, 'longitude': -122.396639}","['pickup', 'delivery']",$$$,"{'address1': 'The Embarcadero', 'address2': '', 'address3': 'Pier 5', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['The Embarcadero', 'Pier 5', 'San Francisco, CA 94111']}",+14157048866,(415) 704-8866,972.2399285641116
q7xB2cLn4EDP001B3BiiVg,bibimbar-san-francisco,BibimBar,https://s3-media2.fl.yelpcdn.com/bphoto/p6qPglj4uHeBCWDsBmH74w/o.jpg,False,https://www.yelp.com/biz/bibimbar-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,206,"[{'alias': 'food_court', 'title': 'Food Court'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,"{'latitude': 37.79093, 'longitude': -122.403905}","['pickup', 'delivery']",$,"{'address1': '380 Bush St', 'address2': 'Ste 2', 'address3': '', 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['380 Bush St', 'Ste 2', 'San Francisco, CA 94104']}",,,176.19790452148402
D0S0urMr-WbYCpj4MX0kyA,cafe-venue-san-francisco-6,Cafe Venue,https://s3-media1.fl.yelpcdn.com/bphoto/KDtMkR0W04Gi5AGmbjlSAA/o.jpg,False,https://www.yelp.com/biz/cafe-venue-san-francisco-6?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,487,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"{'latitude': 37.7911388128996, 'longitude': -122.4022744596}","['pickup', 'delivery']",$,"{'address1': '218 Montgomery St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['218 Montgomery St', 'San Francisco, CA 94104']}",+14159891144,(415) 989-1144,48.05404337357631
kEhq0qT_JFxgeh-pCS4lPA,the-sentinel-san-francisco,The Sentinel,https://s3-media1.fl.yelpcdn.com/bphoto/VctZOoSLiQ1P-g_cHa49QQ/o.jpg,False,https://www.yelp.com/biz/the-sentinel-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,1284,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 37.7882977785009, 'longitude': -122.401372356986}",['pickup'],$,"{'address1': '37 New Montgomery St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['37 New Montgomery St', 'San Francisco, CA 94105']}",+14157698109,(415) 769-8109,292.62292759107834
l1oXDZh6vE-cYreeAcfRBw,freshroll-vietnamese-rolls-and-bowls-san-francisco-7,Freshroll Vietnamese Rolls and Bowls,https://s3-media1.fl.yelpcdn.com/bphoto/xXBkH1HsAiZaL1DFVxjjZg/o.jpg,False,https://www.yelp.com/biz/freshroll-vietnamese-rolls-and-bowls-san-francisco-7?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,1226,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 37.7839351290841, 'longitude': -122.403370141983}","['pickup', 'delivery']",$$,"{'address1': '157 4th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['157 4th St', 'San Francisco, CA 94103']}",+14153481858,(415) 348-1858,784.7292065071343
PsY5DMHxa5iNX_nX0T-qPA,kokkari-estiatorio-san-francisco,Kokkari Estiatorio,https://s3-media1.fl.yelpcdn.com/bphoto/qYjEM7ZmOtGFDY1uwFY4ZQ/o.jpg,False,https://www.yelp.com/biz/kokkari-estiatorio-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,4776,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 37.796996, 'longitude': -122.399661}","['pickup', 'delivery']",$$$,"{'address1': '200 Jackson St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['200 Jackson St', 'San Francisco, CA 94111']}",+14159810983,(415) 981-0983,706.2382080357651
0SI7L3AuaO0-GhdCp4pX0g,yarsa-nepalese-cuisine-san-francisco,Yarsa Nepalese Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/tmFPdPK9y8sCZtHnkhBhuw/o.jpg,False,https://www.yelp.com/biz/yarsa-nepalese-cuisine-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,123,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'salad', 'title': 'Salad'}]",5.0,"{'latitude': 37.7990094278768, 'longitude': -122.407201259285}","['pickup', 'delivery']",$$,"{'address1': '1310 Grant Ave', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['1310 Grant Ave', 'San Francisco, CA 94133']}",+14159265082,(415) 926-5082,1015.3029709611643
9LwoAkemycBPpO08wqU7SA,matador-san-francisco-2,Matador,https://s3-media3.fl.yelpcdn.com/bphoto/0iXpzQAzmGR246ZKOnQacg/o.jpg,False,https://www.yelp.com/biz/matador-san-francisco-2?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,729,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 37.78873, 'longitude': -122.41149}","['pickup', 'delivery']",$$,"{'address1': '679 Sutter St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['679 Sutter St', 'San Francisco, CA 94102']}",+14155253557,(415) 525-3557,879.1235593459469
nazsxzdzrarom2XwIBB0XA,foundation-cafe-san-francisco,Foundation Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/sDdGCt1bnkDU5eN6YBB3nw/o.jpg,False,https://www.yelp.com/biz/foundation-cafe-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,183,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 37.7912729, 'longitude': -122.4042721}",['delivery'],$$,"{'address1': '335 Kearny St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['335 Kearny St', 'San Francisco, CA 94108']}",+14157818880,(415) 781-8880,212.58421931853732
mSMZJj2pFvttWLpcDmgrEA,tonys-pizza-napoletana-san-francisco,Tony's Pizza Napoletana,https://s3-media3.fl.yelpcdn.com/bphoto/rrBlePEDLrbD27VVE0Ze2A/o.jpg,False,https://www.yelp.com/biz/tonys-pizza-napoletana-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,5734,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 37.8003315377662, 'longitude': -122.409053979377}",['delivery'],$$,"{'address1': '1570 Stockton St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['1570 Stockton St', 'San Francisco, CA 94133']}",+14158359888,(415) 835-9888,1223.0513399080119
QhXJqmPoR6jyCf44ck7Sxg,the-rotunda-san-francisco-2,The Rotunda,https://s3-media2.fl.yelpcdn.com/bphoto/msGl98oduuwx6sUVXbNIpA/o.jpg,False,https://www.yelp.com/biz/the-rotunda-san-francisco-2?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,1750,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",4.0,"{'latitude': 37.7874117371449, 'longitude': -122.40635645157}",['delivery'],$$$,"{'address1': '150 Stockton St', 'address2': None, 'address3': None, 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['150 Stockton St', 'San Francisco, CA 94108']}",+14152492720,(415) 249-2720,550.8623995507756
